kperp_index,kpar_index,kperp_center_mpc_inv,kpar_mpc_inv,geometric_eor_window,status,dpss_rank,spectral_window_self_fraction,relative_filter_sensitivity,qbeta_evaluated,relative_qbeta_response,geometric_window_response_fraction,same_cell_response_fraction,window_effective_width_source_bands,exact_broad_candidate,bank_pure_error_percent,bank_total_error_percent,heldout_worst_pure_error_percent,heldout_worst_total_error_percent,heldout_worst_foreground_effect_percent
3,14,0.19109286178763807,1.4124802517217647,1,physical_eor_closure_failure,14,0.3229331743250937,0.9999999810789754,1,0.9440749568696102,0.9999999999791734,0.26419038547627316,6.056954501912011,1,21.21564203520955,21.202237384509132,13.013981722008408,13.002419793717316,0.04034318331629108
3,15,0.19109286178763807,1.5133716982733196,1,physical_eor_closure_failure,14,0.35431240329981345,0.9999999914132714,1,0.9733188630580869,0.9999999999873432,0.28048195894977984,5.533717127907835,1,33.542483083820926,33.533775127739354,12.206626650090897,12.190826412768898,0.04364886616673278
4,0,0.24023386841079955,0.0,0,outside_eor_window,14,7.144891915405013e-14,0.0002499397291360542,0,,,,,,,,,,
4,1,0.24023386841079955,0.10089144655155463,0,outside_eor_window,14,9.299918130397293e-14,0.005288078633904145,0,,,,,,,,,,
4,2,0.24023386841079955,0.20178289310310926,1,recoverable_windowed_bandpower,14,0.0018471995630270717,0.2323724994940488,1,0.9834870346429984,0.998997040688221,0.010676001593085507,3.731797599039274,1,4.7708454441102655,4.8168713622960535,17.064227406455313,17.16827517048321,0.3301630742406307
4,3,0.24023386841079955,0.3026743396546639,1,recoverable_windowed_bandpower,14,0.4861104915810917,0.821415033380326,1,0.9764161417938313,0.9991802501282944,0.3688626224201366,4.2159710265271455,1,4.6730747622994295,4.649974587588682,12.985125354731904,13.033859832665293,0.1438730491904968
4,4,0.24023386841079955,0.4035657862062185,1,recoverable_windowed_bandpower,14,0.31175278404718854,0.9979585543539603,1,0.9297883064223629,0.9996273567758934,0.2534616916911628,5.920066031453634,1,6.390550329260428,6.366195052096637,9.20105969296263,9.208184534932071,0.045476223629238005
4,5,0.24023386841079955,0.5044572327577731,1,recoverable_windowed_bandpower,14,0.3250924885358415,0.9998472536028097,1,0.9328479925055113,0.9999478030880887,0.2641217765105687,5.712496234184303,1,3.1211098665041543,3.1112395876018457,10.623713780675798,10.62392791104085,0.018495491868728335
4,6,0.24023386841079955,0.6053486793093278,1,recoverable_windowed_bandpower,14,0.32242985141052866,0.9999748649922476,1,0.9484197334883112,0.999999088679104,0.26177429831139637,5.796487063182663,1,7.38406726397464,7.385996439440959,17.39709288096195,17.390052041231215,0.016770405793786497
4,7,0.24023386841079955,0.7062401258608824,1,recoverable_windowed_bandpower,14,0.32305842134170026,0.9999935386656646,1,0.9682870447878018,0.9999999666718006,0.2836155270586155,5.605472325931524,1,14.28238465494604,14.281758421898699,8.715269380132495,8.706479461094146,0.025554936176150806
4,8,0.24023386841079955,0.807131572412437,1,recoverable_windowed_bandpower,14,0.32287404735579234,0.9999978373840809,1,0.9459353238967861,0.9999999946777284,0.26573331873554856,5.66442626583719,1,0.2385432755273253,0.2371767672274753,11.754050745686158,11.7384952725447,0.027865500054806456
4,9,0.24023386841079955,0.9080230189639916,1,recoverable_windowed_bandpower,14,0.32293058235576033,0.9999991451314251,1,0.9096411336725692,0.9999999985833706,0.26297261365839103,5.891132112737702,1,1.067635698655033,1.0696476442521874,12.530316271679196,12.529230966739421,0.020871288468617064
4,10,0.24023386841079955,1.0089144655155462,1,recoverable_windowed_bandpower,14,0.32291313000082006,0.99999962384036,1,0.9334301132636575,0.9999999995354709,0.2703879644719846,5.80643912331279,1,4.265230686811501,4.266353365948503,13.232570360975243,13.233214138609583,0.011903210762859561
